seed,T,D,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
334.0,60.0,3.0,32.0,5.0,84.0,0.012231259141117334,2534.4796907168347,84.0,0.3864606029819697,103.0,0.0023593890946358442,84.0,0.005141346948221326,0.0,22.61904761904762,0.0,0.0316494334655064,5.184078865552757,4.82520906863226e-06,5.0
335.0,40.0,2.0,24.0,3.0,56.0,0.0038113940972834826,2534.4796907168347,56.0,0.036500279791653156,74.0,0.0005010620225220919,56.0,0.0013755338732153177,0.0,32.142857142857146,0.0,0.10442095564853911,7.606631366909149,1.5037955215368974e-06,2.0
335.0,40.0,2.0,24.0,3.0,56.0,0.0038113940972834826,2534.4796907168347,56.0,0.17146879411302507,71.0,0.0011654079426079988,56.0,0.0025593440514057875,0.0,26.785714285714285,0.0,0.022227916846322315,3.270437722222988,1.5037154454101991e-06,5.0
336.0,60.0,3.0,47.0,2.0,84.0,0.0043030609376728535,2534.4796907168347,84.0,0.10904962988570333,109.0,0.0005587951745837927,84.0,0.001962588867172599,0.0,29.761904761904763,0.0,0.03945965650853617,7.7006050399019665,1.6977353639960596e-06,2.0
336.0,60.0,3.0,47.0,2.0,84.0,0.0043030609376728535,2534.4796907168347,84.0,0.16235819295980036,103.0,0.0013008941896259785,84.0,0.0026050598826259375,0.0,22.61904761904762,0.0,0.026503503514222315,3.3077716635124883,1.6976996572449727e-06,5.0
337.0,40.0,2.0,20.0,4.0,56.0,0.005226324778050184,2534.4796907168347,56.0,0.09342073299922049,75.0,0.0007007718086242676,56.0,0.0016915400046855211,0.0,33.92857142857143,0.0,0.055943949595148146,7.457955234115846,2.062013817806426e-06,2.0
337.0,40.0,2.0,20.0,4.0,56.0,0.005226324778050184,2534.4796907168347,56.0,0.19987837900407612,71.0,0.0013094139285385609,56.0,0.003147935029119253,0.0,26.785714285714285,0.0,0.026147524330000713,3.9913465590543202,2.061927212327868e-06,5.0
338.0,60.0,3.0,41.0,4.0,84.0,0.008381576975807548,2534.4796907168347,84.0,0.1032553999684751,109.0,0.0007970200385898352,84.0,0.0021991010289639235,0.0,29.761904761904763,0.0,0.08117325562020511,10.51614334645468,3.306886045551927e-06,2.0
338.0,60.0,3.0,41.0,4.0,84.0,0.008381576975807548,2534.4796907168347,84.0,0.30706632207147777,103.0,0.0019208448939025402,84.0,0.0044826900120824575,0.0,22.61904761904762,0.0,0.02729565690976855,4.363484528299874,3.3066201535622507e-06,5.0
339.0,40.0,2.0,23.0,4.0,56.0,0.004994652001187205,2534.4796907168347,56.0,0.08301141182892025,75.0,0.0005962920840829611,56.0,0.0015444150194525719,0.0,33.92857142857143,0.0,0.060168257485859605,8.37618364306897,1.970616863016419e-06,2.0
339.0,40.0,2.0,23.0,4.0,56.0,0.004994652001187205,2534.4796907168347,56.0,0.19545233994722366,70.0,0.001351462909951806,56.0,0.003083587158471346,0.0,25.0,0.0,0.025554321849182614,3.6957373853236692,1.9705294443230805e-06,5.0
