instance_seed,category,N,M,D,K,assign_alpha,epsilon,loads,u,total_energy,makespan,solve_s,method,beam,prune_factor
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,114.0,83;111;22;61;22,1;1;2;2;2,688.0,114.0,0.6252977252006531,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,113.0,83;111;22;61;22,1;1;2;2;2,694.0,113.0,0.6008536238223314,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,112.0,83;111;22;61;22,1;1;2;2;2,698.0,112.0,0.5375664685852826,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,111.0,83;111;22;61;22,1;1;2;2;2,698.0,111.0,0.5061227651312947,guided,50.0,2.0
6460196.0,medium,38.0,5.0,6.0,120.0,1.2,120.0,107;8;17;98;0,1;3;2;1;3,466.0,120.0,0.8341837080661207,guided,50.0,2.0
6460196.0,medium,38.0,5.0,6.0,120.0,1.2,119.0,107;8;17;98;0,1;3;2;1;3,470.0,119.0,0.8332911932375282,guided,50.0,2.0
6460196.0,medium,38.0,5.0,6.0,120.0,1.2,118.0,107;8;17;98;0,1;3;2;1;3,474.0,118.0,0.8403851492330432,guided,50.0,2.0
6460196.0,medium,38.0,5.0,6.0,120.0,1.2,117.0,107;8;17;98;0,1;3;2;1;3,478.0,117.0,0.8071803546044976,guided,50.0,2.0
6460196.0,medium,38.0,5.0,6.0,120.0,1.2,116.0,107;8;17;98;0,1;3;2;1;3,482.0,116.0,0.775989537127316,guided,50.0,2.0
6460196.0,medium,38.0,5.0,6.0,120.0,1.2,115.0,107;8;17;98;0,1;3;2;1;3,482.0,115.0,0.7558273959439248,guided,50.0,2.0
6460196.0,medium,38.0,5.0,6.0,120.0,1.2,114.0,107;8;17;98;0,1;3;2;1;3,492.0,114.0,0.6863086048979312,guided,50.0,2.0
6460196.0,medium,38.0,5.0,6.0,120.0,1.2,113.0,107;8;17;98;0,1;3;2;1;3,494.0,113.0,0.6530237223487347,guided,50.0,2.0
6460196.0,medium,38.0,5.0,6.0,120.0,1.2,112.0,107;8;17;98;0,1;3;2;1;3,496.0,112.0,0.6299574549775571,guided,50.0,2.0
6460196.0,medium,38.0,5.0,6.0,120.0,1.2,111.0,107;8;17;98;0,1;3;2;1;3,496.0,111.0,0.6252596266567707,guided,50.0,2.0
6460196.0,medium,38.0,5.0,6.0,120.0,1.2,110.0,107;8;17;98;0,1;3;2;1;3,498.0,110.0,0.6031102458946407,guided,50.0,2.0
