seed,T,D,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
333.0,40.0,2.0,31.0,2.0,56.0,0.002692190930247307,249.55075294501148,56.0,0.0053314948454499245,66.0,0.0008111151400953531,56.0,0.0013149878941476345,0.0,17.857142857142858,0.0,0.5049598674084647,3.319123016161205,1.0787919422161496e-05,5.0
334.0,60.0,3.0,32.0,5.0,84.0,0.011982448864728212,249.55075294501148,84.0,0.013345069019123912,109.0,0.0008707749657332897,84.0,0.0020445408299565315,0.0,29.761904761904763,0.0,0.8978933602783904,13.76067220150002,4.801351220019858e-05,2.0
334.0,60.0,3.0,32.0,5.0,84.0,0.011982448864728212,249.55075294501148,84.0,0.027436522068455815,103.0,0.0017957501113414764,84.0,0.004438774893060327,0.0,22.61904761904762,0.0,0.4367335201900322,6.672670539765124,4.8010801305651474e-05,5.0
335.0,40.0,2.0,24.0,3.0,56.0,0.00347146182321012,249.55075294501148,56.0,0.005623597884550691,74.0,0.00039531290531158447,56.0,0.0010706840548664331,0.0,32.142857142857146,0.0,0.61730264049409,8.781554501677409,1.3910531445039689e-05,2.0
335.0,40.0,2.0,24.0,3.0,56.0,0.00347146182321012,249.55075294501148,56.0,0.009958631824702024,71.0,0.0009221208747476339,56.0,0.0020113771315664053,0.0,26.785714285714285,0.0,0.34858822821416946,3.7646494275061175,1.3910289809945933e-05,5.0
336.0,60.0,3.0,47.0,2.0,84.0,0.003940864931792021,249.55075294501148,84.0,0.007834427058696747,109.0,0.0004208821337670088,84.0,0.0014850259758532047,0.0,29.761904761904763,0.0,0.5030189064581809,9.363345734161285,1.5791341717752766e-05,2.0
336.0,60.0,3.0,47.0,2.0,84.0,0.003940864931792021,249.55075294501148,84.0,0.009281171951442957,103.0,0.0010648879688233137,84.0,0.0020319321192801,0.0,22.61904761904762,0.0,0.42460854646479523,3.700731952250922,1.579125017247365e-05,5.0
337.0,40.0,2.0,20.0,4.0,56.0,0.0048640931490808725,249.55075294501148,56.0,0.00786026194691658,75.0,0.0005366259720176458,56.0,0.0012779820244759321,0.0,33.92857142857143,0.0,0.6188207443886723,9.06421493315446,1.9490784495773306e-05,2.0
337.0,40.0,2.0,20.0,4.0,56.0,0.0048640931490808725,249.55075294501148,56.0,0.013810961972922087,71.0,0.0010523770470172167,56.0,0.0025427029468119144,0.0,26.785714285714285,0.0,0.3521907567783811,4.622006117358142,1.9490319751059595e-05,5.0
338.0,60.0,3.0,41.0,4.0,84.0,0.0077240250539034605,249.55075294501148,84.0,0.009159145876765251,109.0,0.0006238990463316441,84.0,0.0017094879876822233,0.0,29.761904761904763,0.0,0.843312810804512,12.380248213743261,3.095058412703085e-05,2.0
338.0,60.0,3.0,41.0,4.0,84.0,0.0077240250539034605,249.55075294501148,84.0,0.019471820909529924,103.0,0.0015219110064208508,84.0,0.00390449701808393,0.0,22.61904761904762,0.0,0.39667707965222493,5.075214661906159,3.094930519515316e-05,5.0
339.0,40.0,2.0,23.0,4.0,56.0,0.0046868398785591125,249.55075294501148,56.0,0.006866615964099765,75.0,0.000459764851257205,56.0,0.0011550961062312126,0.0,33.92857142857143,0.0,0.6825545367708026,10.193993441958803,1.8780592180692584e-05,2.0
339.0,40.0,2.0,23.0,4.0,56.0,0.0046868398785591125,249.55075294501148,56.0,0.012884886004030704,70.0,0.0010063399095088243,56.0,0.002458001021295786,0.0,25.0,0.0,0.3637470969547542,4.657312935990655,1.8780139283482737e-05,5.0
